ds,trend,cap,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2019-01-28,38636.79126702122,64226.25000000001,34674.3386562865,43435.158790125155,38636.79126702122,38636.79126702122,400.0677443845142,400.0677443845142,400.0677443845142,400.0677443845142,400.0677443845142,400.0677443845142,0.0,0.0,0.0,39036.85901140573
2019-02-04,38579.97285454132,64226.25000000001,34100.216407225365,42801.36360002719,38579.97285454132,38579.97285454132,-200.62928324964352,-200.62928324964352,-200.62928324964352,-200.62928324964352,-200.62928324964352,-200.62928324964352,0.0,0.0,0.0,38379.34357129168
2019-02-11,38523.11221048824,64226.25000000001,33422.7461288859,42137.59186382248,38523.11221048824,38523.11221048824,-772.3232913625299,-772.3232913625299,-772.3232913625299,-772.3232913625299,-772.3232913625299,-772.3232913625299,0.0,0.0,0.0,37750.788919125705
2019-02-18,38466.20967521213,64226.25000000001,33128.23892061841,41892.1225499245,38466.20967521213,38466.20967521213,-1152.7296736532026,-1152.7296736532026,-1152.7296736532026,-1152.7296736532026,-1152.7296736532026,-1152.7296736532026,0.0,0.0,0.0,37313.48000155893
2019-02-25,38409.26559013556,64226.25000000001,32623.659337230016,41207.94758213894,38409.26559013556,38409.26559013556,-1219.8767572776908,-1219.8767572776908,-1219.8767572776908,-1219.8767572776908,-1219.8767572776908,-1219.8767572776908,0.0,0.0,0.0,37189.38883285787
2019-03-04,38352.28029774589,64226.25000000001,32957.53234494479,41699.876392719125,38352.28029774589,38352.28029774589,-989.6122221649647,-989.6122221649647,-989.6122221649647,-989.6122221649647,-989.6122221649647,-989.6122221649647,0.0,0.0,0.0,37362.66807558093
2019-03-11,38295.25414158771,64226.25000000001,33102.25411624815,42378.3614800699,38295.25414158771,38295.25414158771,-590.6145960907546,-590.6145960907546,-590.6145960907546,-590.6145960907546,-590.6145960907546,-590.6145960907546,0.0,0.0,0.0,37704.63954549696
2019-03-18,38235.021375886114,64226.25000000001,33697.17267126181,42437.361827197834,38235.021375886114,38235.021375886114,-166.3455802754682,-166.3455802754682,-166.3455802754682,-166.3455802754682,-166.3455802754682,-166.3455802754682,0.0,0.0,0.0,38068.675795610645
2019-03-25,38174.74387843941,64226.25000000001,33990.313970549745,42481.10774839431,38174.74387843941,38174.74387843941,170.45221774477946,170.45221774477946,170.45221774477946,170.45221774477946,170.45221774477946,170.45221774477946,0.0,0.0,0.0,38345.19609618419
2019-04-01,38114.422056955125,64226.25000000001,34253.40499743004,42586.609210033406,38114.422056955125,38114.422056955125,324.56654052895385,324.56654052895385,324.56654052895385,324.56654052895385,324.56654052895385,324.56654052895385,0.0,0.0,0.0,38438.98859748408
2019-04-08,38054.05632041322,64226.25000000001,33877.159007763774,42369.261476843116,38054.05632041322,38054.05632041322,253.8960329097204,253.8960329097204,253.8960329097204,253.8960329097204,253.8960329097204,253.8960329097204,0.0,0.0,0.0,38307.95235332294
2019-04-15,37993.64707905583,64226.25000000001,33565.55052006637,42657.478865870056,37993.64707905583,37993.64707905583,71.30144664633183,71.30144664633183,71.30144664633183,71.30144664633183,71.30144664633183,71.30144664633183,0.0,0.0,0.0,38064.94852570216
2019-04-22,37933.19474437682,64226.25000000001,33502.99365590974,42270.366374368554,37933.19474437682,37933.19474437682,55.2951102093118,55.2951102093118,55.2951102093118,55.2951102093118,55.2951102093118,55.2951102093118,0.0,0.0,0.0,37988.489854586136
2019-04-29,37872.69972911132,64226.25000000001,33931.80705207122,42345.63247938912,37872.69972911132,37872.69972911132,443.62060936405123,443.62060936405123,443.62060936405123,443.62060936405123,443.62060936405123,443.62060936405123,0.0,0.0,0.0,38316.32033847537
2019-05-06,37812.16244722515,64226.25000000001,34380.34430513568,43342.04819309427,37812.16244722515,37812.16244722515,1156.0304901535683,1156.0304901535683,1156.0304901535683,1156.0304901535683,1156.0304901535683,1156.0304901535683,0.0,0.0,0.0,38968.19293737872
2019-05-13,37751.5833139042,64226.25000000001,35192.635020239446,43702.68488494246,37751.5833139042,37751.5833139042,1769.1643137858862,1769.1643137858862,1769.1643137858862,1769.1643137858862,1769.1643137858862,1769.1643137858862,0.0,0.0,0.0,39520.747627690085
2019-05-20,37690.96274554374,64226.25000000001,35001.67536028159,43960.123419737385,37690.96274554374,37690.96274554374,1855.7474247031996,1855.7474247031996,1855.7474247031996,1855.7474247031996,1855.7474247031996,1855.7474247031996,0.0,0.0,0.0,39546.71017024694
2019-05-27,37630.3011597376,64226.25000000001,34791.78444142442,43124.60402155333,37630.3011597376,37630.3011597376,1384.451432904892,1384.451432904892,1384.451432904892,1384.451432904892,1384.451432904892,1384.451432904892,0.0,0.0,0.0,39014.75259264249
2019-06-03,37569.598975267385,64226.25000000001,33687.10263802273,42768.19297529725,37569.598975267385,37569.598975267385,753.0953793131179,753.0953793131179,753.0953793131179,753.0953793131179,753.0953793131179,753.0953793131179,0.0,0.0,0.0,38322.694354580504
2019-06-10,37462.26756881376,64226.25000000001,32986.73818620104,42344.55992942501,37462.26756881376,37462.26756881376,398.09008258707854,398.09008258707854,398.09008258707854,398.09008258707854,398.09008258707854,398.09008258707854,0.0,0.0,0.0,37860.35765140084
2019-06-17,37354.813101295484,64226.25000000001,33589.592485145535,42294.48138151154,37354.813101295484,37354.813101295484,391.8761839839615,391.8761839839615,391.8761839839615,391.8761839839615,391.8761839839615,391.8761839839615,0.0,0.0,0.0,37746.68928527945
2019-06-24,37247.23790791246,64226.25000000001,33312.27732367419,42135.395212537805,37247.23790791246,37247.23790791246,453.9199774442262,453.9199774442262,453.9199774442262,453.9199774442262,453.9199774442262,453.9199774442262,0.0,0.0,0.0,37701.15788535668
2019-07-01,37139.54433483433,64226.25000000001,32982.13655425568,41714.95722427093,37139.54433483433,37139.54433483433,325.98158144138847,325.98158144138847,325.98158144138847,325.98158144138847,325.98158144138847,325.98158144138847,0.0,0.0,0.0,37465.52591627572
2019-07-08,37031.734739005544,64226.25000000001,32554.33172647355,41361.686275724765,37031.734739005544,37031.734739005544,55.13306995723615,55.13306995723615,55.13306995723615,55.13306995723615,55.13306995723615,55.13306995723615,0.0,0.0,0.0,37086.86780896278
2019-07-15,36923.81148794822,64226.25000000001,32834.307668906586,41118.635850335326,36923.81148794822,36923.81148794822,-128.11550907411672,-128.11550907411672,-128.11550907411672,-128.11550907411672,-128.11550907411672,-128.11550907411672,0.0,0.0,0.0,36795.6959788741
2019-07-22,36815.77695956319,64226.25000000001,31940.375919712093,40677.83185246043,36815.77695956319,36815.77695956319,-138.85526889381092,-138.85526889381092,-138.85526889381092,-138.85526889381092,-138.85526889381092,-138.85526889381092,0.0,0.0,0.0,36676.92169066938
2019-07-29,36707.633541928866,64226.25000000001,31976.126755315352,41056.09818381999,36707.633541928866,36707.633541928866,-132.0434994098568,-132.0434994098568,-132.0434994098568,-132.0434994098568,-132.0434994098568,-132.0434994098568,0.0,0.0,0.0,36575.59004251901
2019-08-05,36599.383633098216,64226.25000000001,31997.399704738003,40978.185458897286,36599.383633098216,36599.383633098216,-241.20385258050104,-241.20385258050104,-241.20385258050104,-241.20385258050104,-241.20385258050104,-241.20385258050104,0.0,0.0,0.0,36358.17978051771
2019-08-12,36491.0296408939,64226.25000000001,31994.809776372927,40311.612475216665,36491.0296408939,36491.0296408939,-317.37382846051804,-317.37382846051804,-317.37382846051804,-317.37382846051804,-317.37382846051804,-317.37382846051804,0.0,0.0,0.0,36173.65581243338
2019-08-19,36382.573982701426,64226.25000000001,32052.000350003287,40523.937120529125,36382.573982701426,36382.573982701426,-45.82898211729075,-45.82898211729075,-45.82898211729075,-45.82898211729075,-45.82898211729075,-45.82898211729075,0.0,0.0,0.0,36336.74500058414
2019-08-26,36274.01907850213,64226.25000000001,32461.724470317848,41287.07227378436,36274.01907850213,36274.01907850213,657.3741382690623,657.3741382690623,657.3741382690623,657.3741382690623,657.3741382690623,657.3741382690623,0.0,0.0,0.0,36931.3932167712
2019-09-02,36165.36737092585,64226.25000000001,33133.83016896967,42043.85991007385,36165.36737092585,36165.36737092585,1448.5410807458231,1448.5410807458231,1448.5410807458231,1448.5410807458231,1448.5410807458231,1448.5410807458231,0.0,0.0,0.0,37613.908451671676
2019-09-09,36056.62130478791,64226.25000000001,33365.45218710282,42337.90624604396,36056.62130478791,36056.62130478791,1833.9132325061303,1833.9132325061303,1833.9132325061303,1833.9132325061303,1833.9132325061303,1833.9132325061303,0.0,0.0,0.0,37890.534537294036
2019-09-16,35947.78333362112,64226.25000000001,33419.54767405081,41959.099904305105,35947.78333362112,35947.78333362112,1634.9952071651433,1634.9952071651433,1634.9952071651433,1634.9952071651433,1634.9952071651433,1634.9952071651433,0.0,0.0,0.0,37582.77854078626
2019-09-23,35838.85591946015,64226.25000000001,32480.080466240754,41257.61425124647,35838.85591946015,35838.85591946015,1119.0779557425262,1119.0779557425262,1119.0779557425262,1119.0779557425262,1119.0779557425262,1119.0779557425262,0.0,0.0,0.0,36957.933875202674
2019-09-30,35729.84153262413,64226.25000000001,32048.708452997493,40851.90897964665,35729.84153262413,35729.84153262413,658.1712328449375,658.1712328449375,658.1712328449375,658.1712328449375,658.1712328449375,658.1712328449375,0.0,0.0,0.0,36388.012765469066
2019-10-07,35620.74265149778,64226.25000000001,31275.33672473505,40233.47308500571,35620.74265149778,35620.74265149778,326.56880119214406,326.56880119214406,326.56880119214406,326.56880119214406,326.56880119214406,326.56880119214406,0.0,0.0,0.0,35947.31145268992
2019-10-14,35511.56176231078,64226.25000000001,31217.56313474676,40050.08658978304,35511.56176231078,35511.56176231078,-101.15816998946534,-101.15816998946534,-101.15816998946534,-101.15816998946534,-101.15816998946534,-101.15816998946534,0.0,0.0,0.0,35410.403592321316
2019-10-21,35402.30135891583,64226.25000000001,30329.285492835104,39044.78298932706,35402.30135891583,35402.30135891583,-785.5704172845117,-785.5704172845117,-785.5704172845117,-785.5704172845117,-785.5704172845117,-785.5704172845117,0.0,0.0,0.0,34616.730941631315
2019-10-28,35292.96394256498,64226.25000000001,29310.980997119157,38026.685471349185,35292.96394256498,35292.96394256498,-1558.8503325644847,-1558.8503325644847,-1558.8503325644847,-1558.8503325644847,-1558.8503325644847,-1558.8503325644847,0.0,0.0,0.0,33734.113610000495
2019-11-04,35183.55202168469,64226.25000000001,28649.36467872033,37744.39213132491,35183.55202168469,35183.55202168469,-2083.365774489029,-2083.365774489029,-2083.365774489029,-2083.365774489029,-2083.365774489029,-2083.365774489029,0.0,0.0,0.0,33100.18624719566
2019-11-11,35074.068111649365,64226.25000000001,28521.887194847033,37308.569290331674,35074.068111649365,35074.068111649365,-2224.398633484429,-2224.398633484429,-2224.398633484429,-2224.398633484429,-2224.398633484429,-2224.398633484429,0.0,0.0,0.0,32849.669478164935
2019-11-18,34964.5147423616,64226.25000000001,28666.56648050202,37250.11713298387,34964.5147423616,34964.5147423616,-2172.629395584478,-2172.629395584478,-2172.629395584478,-2172.629395584478,-2172.629395584478,-2172.629395584478,0.0,0.0,0.0,32791.88534677712
2019-11-25,34854.89443460835,64226.25000000001,28627.87789123295,37285.78152795461,34854.89443460835,34854.89443460835,-2170.1880996561663,-2170.1880996561663,-2170.1880996561663,-2170.1880996561663,-2170.1880996561663,-2170.1880996561663,0.0,0.0,0.0,32684.706334952185
2019-12-02,34745.209723235304,64226.25000000001,28207.52203237109,36871.36217687093,34745.209723235304,34745.209723235304,-2182.027502630343,-2182.027502630343,-2182.027502630343,-2182.027502630343,-2182.027502630343,-2182.027502630343,0.0,0.0,0.0,32563.182220604962
2019-12-09,34635.46314911715,64226.25000000001,28427.307322364377,36992.21509915215,34635.46314911715,34635.46314911715,-1916.0867095980343,-1916.0867095980343,-1916.0867095980343,-1916.0867095980343,-1916.0867095980343,-1916.0867095980343,0.0,0.0,0.0,32719.376439519117
2019-12-16,34525.65725892476,64226.25000000001,28600.800254333368,37562.57037940885,34525.65725892476,34525.65725892476,-1172.0490603368603,-1172.0490603368603,-1172.0490603368603,-1172.0490603368603,-1172.0490603368603,-1172.0490603368603,0.0,0.0,0.0,33353.6081985879
2019-12-23,34415.794604891125,64226.25000000001,30300.629841676015,38671.20058959813,34415.794604891125,34415.794604891125,-113.9910532917749,-113.9910532917749,-113.9910532917749,-113.9910532917749,-113.9910532917749,-113.9910532917749,0.0,0.0,0.0,34301.80355159935
2019-12-30,34305.87774457634,64226.25000000001,31248.865141950897,39599.280910594076,34305.87774457634,34305.87774457634,833.7255197827017,833.7255197827017,833.7255197827017,833.7255197827017,833.7255197827017,833.7255197827017,0.0,0.0,0.0,35139.603264359044
2020-01-06,34195.90924063141,64226.25000000001,30840.170718373996,39785.83907730955,34195.90924063141,34195.90924063141,1331.2741437494285,1331.2741437494285,1331.2741437494285,1331.2741437494285,1331.2741437494285,1331.2741437494285,0.0,0.0,0.0,35527.183384380834
2020-01-13,34085.89166056109,64226.25000000001,31276.524305735224,39972.13515174566,34085.89166056109,34085.89166056109,1334.5918349749063,1334.5918349749063,1334.5918349749063,1334.5918349749063,1334.5918349749063,1334.5918349749063,0.0,0.0,0.0,35420.48349553599
2020-01-20,33975.82757648574,64226.25000000001,30701.55667290922,39057.59543070368,33975.82757648574,33975.82757648574,1005.0503204696392,1005.0503204696392,1005.0503204696392,1005.0503204696392,1005.0503204696392,1005.0503204696392,0.0,0.0,0.0,34980.877896955375
2020-01-27,33865.71956490235,64226.25000000001,30100.201027352254,39079.34275178718,33865.71956490235,33865.71956490235,501.3517857533823,501.3517857533823,501.3517857533823,501.3517857533823,501.3517857533823,501.3517857533823,0.0,0.0,0.0,34367.07135065573
2020-02-03,33755.59314165392,64226.25000000001,29428.577259304304,38247.963163906985,33755.59314165392,33755.59314165392,-91.48218936077814,-91.48218936077814,-91.48218936077814,-91.48218936077814,-91.48218936077814,-91.48218936077814,0.0,0.0,0.0,33664.11095229314
2020-02-10,33645.42797165971,64226.25000000001,28579.45784625912,37076.23156212665,33645.42797165971,33645.42797165971,-679.33247681702,-679.33247681702,-679.33247681702,-679.33247681702,-679.33247681702,-679.33247681702,0.0,0.0,0.0,32966.09549484269
2020-02-17,33535.226641486406,64226.25000000001,28087.99564759722,37169.64091913547,33535.226641486406,33535.226641486406,-1105.7776458822595,-1105.7776458822595,-1105.7776458822595,-1105.7776458822595,-1105.7776458822595,-1105.7776458822595,0.0,0.0,0.0,32429.448995604147
2020-02-24,33424.99174111002,64226.25000000001,27656.30819656129,37080.58017583222,33424.99174111002,33424.99174111002,-1232.1402617149975,-1232.1402617149975,-1232.1402617149975,-1232.1402617149975,-1232.1402617149975,-1232.1402617149975,0.0,0.0,0.0,32192.85147939502
2020-03-02,33314.725863673266,64226.25000000001,27599.515383869923,36647.69902697601,33314.725863673266,33314.725863673266,-1047.5515740584524,-1047.5515740584524,-1047.5515740584524,-1047.5515740584524,-1047.5515740584524,-1047.5515740584524,0.0,0.0,0.0,32267.174289614813
2020-03-09,33204.43160524215,64226.25000000001,28052.296924138547,36669.060838195925,33204.43160524215,33204.43160524215,-667.4502777479034,-667.4502777479034,-667.4502777479034,-667.4502777479034,-667.4502777479034,-667.4502777479034,0.0,0.0,0.0,32536.981327494246
2020-03-16,33094.11156456216,64226.25000000001,28584.262333949817,37123.67326296462,33094.11156456216,33094.11156456216,-238.62533304387958,-238.62533304387958,-238.62533304387958,-238.62533304387958,-238.62533304387958,-238.62533304387958,0.0,0.0,0.0,32855.48623151828
2020-03-23,32983.76834281375,64226.25000000001,29198.76291329949,37194.17186471593,32983.76834281375,32983.76834281375,121.1822753334719,121.1822753334719,121.1822753334719,121.1822753334719,121.1822753334719,121.1822753334719,0.0,0.0,0.0,33104.950618147224
2020-03-30,32873.404543367404,64226.25000000001,28709.098977585352,37690.09596842806,32873.404543367404,32873.404543367404,313.7531685734296,313.7531685734296,313.7531685734296,313.7531685734296,313.7531685734296,313.7531685734296,0.0,0.0,0.0,33187.15771194083
2020-04-06,32763.022771538308,64226.25000000001,28348.365720655835,37164.89529364091,32763.022771538308,32763.022771538308,280.6395832187537,280.6395832187537,280.6395832187537,280.6395832187537,280.6395832187537,280.6395832187537,0.0,0.0,0.0,33043.66235475706
2020-04-13,32652.625634340526,64226.25000000001,27988.394306972037,36866.49068030846,32652.625634340526,32652.625634340526,100.91639203515366,100.91639203515366,100.91639203515366,100.91639203515366,100.91639203515366,100.91639203515366,0.0,0.0,0.0,32753.54202637568
2020-04-20,32542.21574024082,64226.25000000001,28017.45336271022,36904.23291455986,32542.21574024082,32542.21574024082,32.47143642962337,32.47143642962337,32.47143642962337,32.47143642962337,32.47143642962337,32.47143642962337,0.0,0.0,0.0,32574.687176670443
2020-04-27,32710.35841206309,64226.25000000001,28910.25339990787,37729.00563323174,32710.35841206309,32710.35841206309,342.74648627356737,342.74648627356737,342.74648627356737,342.74648627356737,342.74648627356737,342.74648627356737,0.0,0.0,0.0,33053.104898336656
2020-05-04,32878.46833243946,64226.25000000001,29740.90911447708,38350.6112579418,32878.46833243946,32878.46833243946,1021.1581929155298,1021.1581929155298,1021.1581929155298,1021.1581929155298,1021.1581929155298,1021.1581929155298,0.0,0.0,0.0,33899.62652535499
2020-05-11,33046.53629178222,64226.25000000001,30175.02292885817,38731.225575302575,33046.53629178222,33046.53629178222,1689.456413304727,1689.456413304727,1689.456413304727,1689.456413304727,1689.456413304727,1689.456413304727,0.0,0.0,0.0,34735.992705086945
2020-05-18,33214.55308970299,64226.25000000001,30614.20656735722,39465.5077016789,33214.55308970299,33214.55308970299,1887.142139254152,1887.142139254152,1887.142139254152,1887.142139254152,1887.142139254152,1887.142139254152,0.0,0.0,0.0,35101.69522895714
2020-05-25,33382.50953702501,64226.25000000001,30422.30690391798,39724.0481833408,33382.50953702501,33382.50953702501,1495.269698668241,1495.269698668241,1495.269698668241,1495.269698668241,1495.269698668241,1495.269698668241,0.0,0.0,0.0,34877.779235693255
2020-06-01,33550.396457790426,64226.25000000001,30063.171985040848,38992.023617701154,33550.396457790426,33550.396457790426,854.8837091447028,854.8837091447028,854.8837091447028,854.8837091447028,854.8837091447028,854.8837091447028,0.0,0.0,0.0,34405.28016693513
2020-06-08,33718.204691261206,64226.25000000001,29749.007073758647,38722.87141610775,33718.204691261206,33718.204691261206,431.9071992010027,431.9071992010027,431.9071992010027,431.9071992010027,431.9071992010027,431.9071992010027,0.0,0.0,0.0,34150.111890462205
2020-06-15,33885.9250939131,64226.25000000001,29945.28906242543,38836.28344400881,33885.9250939131,33885.9250939131,377.6451033274389,377.6451033274389,377.6451033274389,377.6451033274389,377.6451033274389,377.6451033274389,0.0,0.0,0.0,34263.570197240544
2020-06-22,34053.54854142163,64226.25000000001,29903.444701342785,38328.97662381495,34053.54854142163,34053.54854142163,452.70317546184265,452.70317546184265,452.70317546184265,452.70317546184265,452.70317546184265,452.70317546184265,0.0,0.0,0.0,34506.251716883475
2020-06-29,34221.065930639066,64226.25000000001,30085.32680820783,38984.75272243612,34221.065930639066,34221.065930639066,364.8649122622397,364.8649122622397,364.8649122622397,364.8649122622397,364.8649122622397,364.8649122622397,0.0,0.0,0.0,34585.9308429013
2020-07-06,34388.46818156154,64226.25000000001,30068.453303212496,38972.2788515975,34388.46818156154,34388.46818156154,103.54717059169742,103.54717059169742,103.54717059169742,103.54717059169742,103.54717059169742,103.54717059169742,0.0,0.0,0.0,34492.01535215324
2020-07-13,35011.681621806005,64226.25000000001,30437.513380290096,39119.70926046789,35011.681621806005,35011.681621806005,-109.34496381271012,-109.34496381271012,-109.34496381271012,-109.34496381271012,-109.34496381271012,-109.34496381271012,0.0,0.0,0.0,34902.33665799329
2020-07-20,35632.70154163469,64226.25000000001,30926.789532207604,40002.440377644365,35632.70154163469,35632.70154163469,-144.52884864246806,-144.52884864246806,-144.52884864246806,-144.52884864246806,-144.52884864246806,-144.52884864246806,0.0,0.0,0.0,35488.17269299222
2020-07-27,36251.06835115466,64226.25000000001,31649.72506161741,40118.14695621403,36251.06835115466,36251.06835115466,-125.6373249433137,-125.6373249433137,-125.6373249433137,-125.6373249433137,-125.6373249433137,-125.6373249433137,0.0,0.0,0.0,36125.43102621134
2020-08-03,36866.33040725069,64226.25000000001,32370.446289445703,41366.80462547807,36866.33040725069,36866.33040725069,-215.77801609285763,-215.77801609285763,-215.77801609285763,-215.77801609285763,-215.77801609285763,-215.77801609285763,0.0,0.0,0.0,36650.55239115783
2020-08-10,37478.04530122916,64226.25000000001,32618.173187478023,41946.228924683164,37478.04530122916,37478.04530122916,-320.8580611756824,-320.8580611756824,-320.8580611756824,-320.8580611756824,-320.8580611756824,-320.8580611756824,0.0,0.0,0.0,37157.18724005348
2020-08-17,38085.781088677555,64226.25000000001,33659.56538717311,42342.453529801445,38085.781088677555,38085.781088677555,-129.30012518778267,-129.30012518778267,-129.30012518778267,-129.30012518778267,-129.30012518778267,-129.30012518778267,0.0,0.0,0.0,37956.480963489776
2020-08-24,38689.117454576925,64226.25000000001,34792.836008033235,43751.81216731299,38689.117454576925,38689.117454576925,510.7246862504943,510.7246862504943,510.7246862504943,510.7246862504943,510.7246862504943,510.7246862504943,0.0,0.0,0.0,39199.842140827415
2020-08-31,39287.646807383455,64226.25000000001,36579.13371640581,44947.52389001975,39287.646807383455,39287.646807383455,1324.609850672703,1324.609850672703,1324.609850672703,1324.609850672703,1324.609850672703,1324.609850672703,0.0,0.0,0.0,40612.256658056154
2020-09-07,39880.975296525685,64226.25000000001,37441.08109058965,45564.67180000013,39880.975296525685,39880.975296525685,1809.3877519889206,1809.3877519889206,1809.3877519889206,1809.3877519889206,1809.3877519889206,1809.3877519889206,0.0,0.0,0.0,41690.363048514606
2020-09-14,40468.723748537755,64226.25000000001,38020.98255047711,46497.055459072646,40468.723748537755,40468.723748537755,1705.6816435446403,1705.6816435446403,1705.6816435446403,1705.6816435446403,1705.6816435446403,1705.6816435446403,0.0,0.0,0.0,42174.40539208239
2020-09-21,41050.528517852166,64226.25000000001,37717.9837067053,46580.34843342799,41050.528517852166,41050.528517852166,1215.5767435407047,1215.5767435407047,1215.5767435407047,1215.5767435407047,1215.5767435407047,1215.5767435407047,0.0,0.0,0.0,42266.10526139287
2020-09-28,41626.04224909852,64226.25000000001,38175.14843873718,46734.24187550839,41626.04224909852,41626.04224909852,727.8138979469505,727.8138979469505,727.8138979469505,727.8138979469505,727.8138979469505,727.8138979469505,0.0,0.0,0.0,42353.85614704547
2020-10-05,42194.93454858355,64226.25000000001,38176.582281048555,46734.214866957125,42194.93454858355,42194.93454858355,384.709513721111,384.709513721111,384.709513721111,384.709513721111,384.709513721111,384.709513721111,0.0,0.0,0.0,42579.644062304666
2020-10-12,42756.89256345259,64226.25000000001,38388.685904059195,47211.68252413064,42756.89256345259,42756.89256345259,-6.748661219886728,-6.748661219886728,-6.748661219886728,-6.748661219886728,-6.748661219886728,-6.748661219886728,0.0,0.0,0.0,42750.1439022327
2020-10-19,43311.62146784378,64226.25000000001,38294.566817663166,47108.784390614404,43311.62146784378,43311.62146784378,-647.7287959049441,-647.7287959049441,-647.7287959049441,-647.7287959049441,-647.7287959049441,-647.7287959049441,0.0,0.0,0.0,42663.89267193884
2020-10-26,43858.844856130156,64226.25000000001,38025.86484043982,47114.54522280129,43858.844856130156,43858.844856130156,-1429.9625376185418,-1429.9625376185418,-1429.9625376185418,-1429.9625376185418,-1429.9625376185418,-1429.9625376185418,0.0,0.0,0.0,42428.88231851161
2020-11-02,44398.305044096815,64226.25000000001,38406.31899379655,46567.61869987398,44398.305044096815,44398.305044096815,-2018.7332738499285,-2018.7332738499285,-2018.7332738499285,-2018.7332738499285,-2018.7332738499285,-2018.7332738499285,0.0,0.0,0.0,42379.57177024688
2020-11-09,44929.76327960854,64226.25000000001,38089.66302158096,46805.2375250563,44929.76327960854,44929.76327960854,-2221.8612886019705,-2221.8612886019705,-2221.8612886019705,-2221.8612886019705,-2221.8612886019705,-2221.8612886019705,0.0,0.0,0.0,42707.90199100657
2020-11-16,45452.999864983416,64226.25000000001,39063.15112091542,47665.90821614079,45452.999864983416,45452.999864983416,-2182.8673880511233,-2182.8673880511233,-2182.8673880511233,-2182.8673880511233,-2182.8673880511233,-2182.8673880511233,0.0,0.0,0.0,43270.1324769323
2020-11-23,45967.814193892125,64226.25000000001,39463.42307203486,47822.83608481857,45967.814193892125,45967.814193892125,-2163.8487580972064,-2163.8487580972064,-2163.8487580972064,-2163.8487580972064,-2163.8487580972064,-2163.8487580972064,0.0,0.0,0.0,43803.96543579492
2020-11-30,46474.02470614765,64226.25000000001,39849.59080929795,48860.03872859488,46474.02470614765,46474.02470614765,-2190.6981926066123,-2190.6981926066123,-2190.6981926066123,-2190.6981926066123,-2190.6981926066123,-2190.6981926066123,0.0,0.0,0.0,44283.32651354103
2020-12-07,46971.46876423189,64226.25000000001,40795.390490867445,49429.99853780718,46971.46876423189,46971.46876423189,-1996.9672934348134,-1996.9672934348134,-1996.9672934348134,-1996.9672934348134,-1996.9672934348134,-1996.9672934348134,0.0,0.0,0.0,44974.50147079708
2020-12-14,47460.002455822265,64226.25000000001,42096.64761697741,50665.684390604496,47460.002455822265,47460.002455822265,-1337.75549867746,-1337.75549867746,-1337.75549867746,-1337.75549867746,-1337.75549867746,-1337.75549867746,0.0,0.0,0.0,46122.2469571448
2020-12-21,47939.50032693082,64226.25000000001,43125.50875344882,52035.86537007842,47939.50032693082,47939.50032693082,-308.0141763952863,-308.0141763952863,-308.0141763952863,-308.0141763952863,-308.0141763952863,-308.0141763952863,0.0,0.0,0.0,47631.48615053554
2020-12-28,48409.85505055256,64226.25000000001,44897.539747116236,53375.851894168,48409.85505055256,48409.85505055256,691.2275141914134,691.2275141914134,691.2275141914134,691.2275141914134,691.2275141914134,691.2275141914134,0.0,0.0,0.0,49101.08256474398
2021-01-04,48870.97703593733,64226.25000000001,45788.890817195585,54259.29278866295,48870.97703593733,48870.97703593733,1281.3122432182274,1281.3122432182274,1281.3122432182274,1281.3122432182274,1281.3122432182274,1281.3122432182274,0.0,0.0,0.0,50152.28927915556
2021-01-11,49322.793983754054,64226.25000000001,46056.73108727734,55090.86591539218,49322.793983754054,49322.793983754054,1364.0695416802973,1364.0695416802973,1364.0695416802973,1364.0695416802973,1364.0695416802973,1364.0695416802973,0.0,0.0,0.0,50686.86352543435
2021-01-18,49765.25039250983,64226.25000000001,46868.93143632207,55323.76689559133,49765.25039250983,49765.25039250983,1080.1076606033653,1080.1076606033653,1080.1076606033653,1080.1076606033653,1080.1076606033653,1080.1076606033653,0.0,0.0,0.0,50845.358053113196
2021-01-25,50198.30702162225,64226.25000000001,46626.0969806417,55439.53815775243,50198.30702162225,50198.30702162225,599.753560158106,599.753560158106,599.753560158106,599.753560158106,599.753560158106,599.753560158106,0.0,0.0,0.0,50798.06058178035
2021-02-01,50621.94031652577,64226.25000000001,46629.730440466694,55161.14433036121,50621.94031652577,50621.94031652577,17.603041466899718,17.603041466899718,17.603041466899718,17.603041466899718,17.603041466899718,17.603041466899718,0.0,0.0,0.0,50639.54335799267
2021-02-08,51036.14180112558,64226.25000000001,46066.87141823436,54848.80961933316,51036.14180112558,51036.14180112558,-581.1617660035145,-581.1617660035145,-581.1617660035145,-581.1617660035145,-581.1617660035145,-581.1617660035145,0.0,0.0,0.0,50454.98003512207
2021-02-15,51440.91744280164,64226.25000000001,45745.225015810094,54886.90101137803,51440.91744280164,51440.91744280164,-1048.877846320654,-1048.877846320654,-1048.877846320654,-1048.877846320654,-1048.877846320654,-1048.877846320654,0.0,0.0,0.0,50392.03959648099
